treatment,seed,retained_depth,mask_group,n_masks,ce,accuracy,excess_ce,accuracy_change
decreasing_ild,2701,2,all_masks,15,0.23022332141796747,0.9320370395978291,0.14195079455773035,-0.04851849476496379
decreasing_ild,2701,2,keeps_first,5,0.0909007653594017,0.9788888931274414,0.0026282384991645814,-0.0016666412353515624
decreasing_ild,2701,2,drops_first,10,0.2998845994472504,0.9086111128330231,0.21161207258701326,-0.0719444215297699
decreasing_ild,2701,3,prefix,1,0.07891536504030228,0.980555534362793,-0.009357161819934845,0.0
decreasing_ild,2701,3,all_masks,20,0.16998226195573807,0.9481944382190705,0.08170973509550095,-0.03236109614372253
decreasing_ild,2701,3,keeps_first,10,0.07560932636260986,0.9783333241939545,-0.012663200497627258,-0.002222210168838501
decreasing_ild,2701,3,drops_first,10,0.26435519754886627,0.9180555522441864,0.17608267068862915,-0.062499982118606565
decreasing_ild,2701,3,alternating,2,0.16192765533924103,0.9472222030162811,0.0736551284790039,-0.03333333134651184
decreasing_ild,2701,4,prefix,1,0.08177758008241653,0.980555534362793,-0.006494946777820587,0.0
decreasing_ild,2701,4,all_masks,15,0.1393927718202273,0.9577777743339538,0.05112024495999019,-0.022777760028839113
decreasing_ild,2701,4,keeps_first,10,0.0754722960293293,0.9788888812065124,-0.012800230830907821,-0.0016666531562805175
decreasing_ild,2701,4,drops_first,5,0.26723372340202334,0.9155555605888367,0.1789611965417862,-0.0649999737739563
decreasing_ild,2701,5,prefix,1,0.08447050303220749,0.980555534362793,-0.0038020238280296326,0.0
decreasing_ild,2701,5,all_masks,6,0.11433548480272293,0.9694444338480631,0.02606295794248581,-0.011111100514729818
decreasing_ild,2701,5,keeps_first,5,0.08036419451236725,0.9799999833106995,-0.007908332347869872,-0.0005555510520935059
decreasing_ild,2701,5,drops_first,1,0.28419193625450134,0.9166666865348816,0.19591940939426422,-0.06388884782791138
